comment,chat_luong,dong_goi,van_chuyen,gia_ca,overall
"Mẫu mã đúng mô tả chất lượng sản phẩm phù hợp với giá tiền giao đủ số lượng, giao hàng hỏa tốc nhận ngay trong ngày",neutral_positive,neutral,positive,positive,neutral_positive
"Chất vải mát mẻ mặc đi học đơn giản mà đẹp, giặt không bị giãn nhão giá thành rẻ",positive,neutral,neutral,positive,positive
"Áo đẹp màu sắc chuẩn y như hình chất lượng tốt độ co giãn vừa phải rất đáng mua",positive,neutral,neutral,neutral,positive
"Chất vải khá mát mặc dễ chịu đúng mô tả, shop đóng gói cẩn thận giao hàng nhanh",positive,positive,positive,neutral,positive
"Áo đẹp thun mát mẻ bất chấp thời tiết nắng nóng form rộng rãi thoải mái không bị ôm sát, giá quá rẻ",positive,neutral,neutral,positive,positive
"Áo màu trắng xinh xắn vải dày dặn chắc chắn không bị mỏng lộ, cao 1m50 mặc dài qua mông rộng rãi",positive,neutral,neutral,neutral,positive
"Form áo đẹp đúng ý thích, chất thun tốt mặc thoáng mát tôn dáng",positive,neutral,neutral,neutral,positive
"Áo đẹp chất thun mềm mịn mặc mát mẻ thun không bị mỏng chất lượng tốt đúng mô tả",positive,neutral,neutral,neutral,positive
"Áo thun siêu đẹp chất vải độ dày vừa phải không dày không mỏng đúng mô tả, shop chuẩn bị và giao hàng siêu nhanh trong 2 ngày",positive,neutral,positive,neutral,positive
"Áo chất vải đẹp lên form vừa vặn người đúng mô tả, giá cả hợp lý đáng tiền mua",positive,neutral,neutral,positive,positive
"Áo đẹp chất lượng hợp lý so với giá tiền không quá cao",positive,neutral,neutral,positive,positive
"Áo đẹp chất vải dày dặn đúng mô tả, form áo to rộng rãi cao 1m52 nặng 48kg mặc size M thoải mái",positive,neutral,neutral,neutral,positive
"Áo đẹp màu sắc chuẩn có in size ở cổ áo, form áo chuẩn châu Á form đẹp giá cả tạm ổn",positive,neutral,neutral,neutral,positive
"Áo đẹp chất liệu tốt form dáng chuẩn giá tốt, shop đóng gói hàng gọn gàng chỉn chu giao hàng nhanh",positive,positive,positive,positive,positive
"Chất liệu tốt không bị xuống form khi mặc lâu năm kiểu dáng đơn giản mà đẹp dễ phối đồ đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất vải dày dặn form size khá chuẩn đường may đều chắc chắn màu đen giặt không bị ra màu, shop đóng gói gọn gàng và xịt thơm áo",positive,positive,neutral,neutral,positive
"Chất vải mềm mịn dày dặn đường chỉ may chắc chắn đúng mô tả, shop đóng gói áo thơm phức giá cả xứng đáng tiền",positive,positive,neutral,positive,positive
"Áo đẹp dày dặn đúng mô tả, shop giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Vải đẹp lên form ổn định xứng đáng với giá tiền, shop đóng gói giao hàng nhanh chóng chỉ vài ngày là nhận được",positive,positive,positive,positive,positive
"Áo đẹp vải dày dặn chất lượng rất ok đúng mô tả",positive,neutral,neutral,neutral,positive
"Áo dày dặn đúng mô tả lên form mặc đẹp, kinh nghiệm nên lùi lại 1 size so với thông thường sẽ vừa vặn hơn",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo đẹp chất vải êm ái đúng ý thích shop phục vụ tận tình giá khá ok",positive,neutral,neutral,positive,positive
"Áo basic đẹp chất lượng tốt giá rẻ mua đi mua lại lần 2 vẫn rất ưng ý",positive,neutral,neutral,positive,positive
"Chất vải thun dày dặn form rộng rãi thoải mái phù hợp cho cả nam và nữ",positive,neutral,neutral,neutral,positive
"Áo mặc mát chất vải dày dặn dễ phối đồ mặc đi đâu cũng tiện, m7 66kg size M mặc ngang mông đẹp",positive,neutral,neutral,neutral,positive
"Áo vừa vặn đúng ý thích vải độ dày vừa phải không mỏng không dày mặc khá mát co giãn rộng rãi thoải mái, giao hàng rất nhanh",positive,neutral,positive,neutral,positive
"Chuẩn thun 100% cotton mặc rất ưng ý không bị pha nilon như các nơi khác đúng mô tả, giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Áo thiết kế trơn basic đẹp thoáng mát chiều dài 72-73cm qua mông thoải mái đúng mô tả, giá tốt ship hàng cực nhanh",positive,neutral,positive,positive,positive
"Áo đẹp lắm đúng mô tả, shop chuẩn bị hàng và giao hàng nhanh chóng nhận được trước dự kiến",positive,neutral,positive,neutral,positive
"Chất thun mềm độ dày vừa phải không quá mỏng không quá dày thấm mồ hôi tốt đường may ổn form áo rộng, chọn đúng size shop khuyên không cần trừ hao, giá dưới 100k khá ok",positive,neutral,neutral,positive,positive
"Chất vải cotton mịn mát độ dày vừa phải đúng mô tả màu đen đẹp chuẩn như hình, shop tư vấn nhiệt tình giá cả rất hài lòng tương xứng chất lượng",positive,neutral,neutral,positive,positive
"Áo đẹp giá rẻ mặc bỏ thùng tôn dáng, cao m55 m60 nên chọn size S vừa vặn còn thích rộng rãi tăng size M L",positive,neutral,neutral,positive,positive
"Sản phẩm tốt vượt mong đợi đúng mô tả chất lượng cao, shop đóng gói cẩn thận giao hàng nhanh chóng",positive,positive,positive,neutral,positive
"Vải dày dặn màu sắc đẹp chuẩn hình mẫu dù thực tế màu hơi đậm hơn một chút, giá cả rẻ",neutral_positive,neutral,neutral,positive,positive
"Áo đẹp màu rêu chuẩn chất vải thoáng mát không bị nóng đúng mô tả, giá rẻ",positive,neutral,neutral,positive,positive
"Sản phẩm giống hình chất vải xịn form chuẩn lên dáng mặc rất xinh, giá hạt dẻ vừa túi tiền",positive,neutral,neutral,positive,positive
"Chất liệu mềm mịn thấm hút mồ hôi tốt đúng mô tả, giá cả hợp lý, shop giao hàng nhanh",positive,neutral,positive,positive,positive
"Vải ok đúng mô tả màu sắc chuẩn, tuy nhiên form size châu Âu bự nên dễ bị chọn nhầm size to quá",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo phom đẹp chất vải tuyệt vời đúng mô tả, shop giao hàng nhanh đáng tiền mua",positive,neutral,positive,neutral,positive
"Áo đẹp form chuẩn chất vải dày dặn có mùi thơm phức, shop giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Form áo chuẩn đẹp mặc lên rất cute đáng yêu, shop chuẩn bị hàng chu đáo áo mở ra thơm phức",positive,neutral,neutral,neutral,positive
"Vải độ dày vừa phải mặc ổn định thoải mái áo nhận được có mùi thơm, chất thun mềm mặc thoáng mát",positive,neutral,neutral,neutral,positive
"Chất vải thấm hút mồ hôi tốt form dáng xinh xắn áo có mùi thơm, shop đóng gói cẩn thận giao hàng nhanh chóng, cao m60 50kg mặc size S vừa vặn",positive,positive,positive,neutral,positive
"Áo xinh vải dày dặn mặc thoải mái rộng rãi, shop đóng gói cẩn thận giao hàng nhanh chóng",positive,positive,positive,neutral,positive
"Áo chất vải cotton dày dặn chắc chắn mặc thoải mái thoáng mát màu sắc chuẩn đen tuyền đúng mô tả",positive,neutral,neutral,neutral,positive
"Form áo xinh xắn vải nhẹ mát, tuy nhiên nhược điểm là chất vải rất dễ bị nhăn và nhanh giãn rộng",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải dày dặn mặc rất thích đúng mô tả shop hỗ trợ nhiệt tình, tuy nhiên dịch vụ giao hàng hỏa tốc bị chậm sang ngày hôm sau mới nhận được",positive,neutral,negative,neutral,neutral_positive
"Chất lượng sản phẩm tốt thiết kế đẹp mắt chắc chắn đúng mô tả, shop đóng gói cẩn thận chuyên nghiệp giao hàng nhanh",positive,positive,positive,neutral,positive
"Áo chất vải dày dặn màu trắng tinh đúng mô tả mẫu mã đẹp",positive,neutral,neutral,neutral,positive
"Vải may ok mặc ở nhà thoải mái, tuy nhiên form áo bự nên chọn size L cho người 1m68 60kg bị rộng quá, shop giao hàng và đóng gói nhanh",neutral_positive,positive,positive,neutral,positive
"Chất vải tốt mặc thoáng mát áo mở ra thơm phức, mức giá hợp lý vừa tiền",positive,neutral,neutral,positive,positive
"Sản phẩm mẫu mã đẹp chất vải xịn xò mặc lên chuẩn phong cách unisex street style cá tính rất đáng tiền",positive,neutral,neutral,positive,positive
"Áo thun cotton dày dặn nhưng mặc rất mát dễ phối đồ đúng mô tả, giá rẻ",positive,neutral,neutral,positive,positive
"Áo form đẹp bo cổ chắc chắn, shop chuẩn bị hàng chu đáo shipper vui vẻ thân thiện giao hàng nhiệt tình",positive,neutral,positive,neutral,positive
"Chất thun mát mẻ co giãn tốt mặc thoải mái, kinh nghiệm khuyên nên chọn size fit vừa người mặc sẽ đẹp hơn",positive,neutral,neutral,neutral,positive
"Chất vải tốt đúng mô tả mặc phối đồ với áo sơ mi hay mặc đi tập gym đều rất đẹp mắt",positive,neutral,neutral,neutral,positive
"Áo form đẹp vải cotton đúng mô tả tem mác đầy đủ, hàng đóng gói cẩn thận áo thơm cực kỳ",positive,positive,neutral,neutral,positive
"Chất vải cotton dày dặn chắc chắn màu sắc chuẩn các bạn nam nặng ký mặc thoải mái không lo bị lộ, cao m67 75kg mặc size L rộng rãi vừa vặn",positive,neutral,neutral,neutral,positive
"Màu sắc sản phẩm nhìn ok đúng hình ảnh mô tả, tuy nhiên điểm trừ là các màu sắc khác nhau không cùng chung một chất liệu vải",neutral_positive,neutral,neutral,neutral,neutral_positive
"Đường may chắc chắn không chỉ thừa vải tạm ổn, tuy nhiên màu trắng sờ cảm giác mềm hơn màu đen và chất vải không dày như tưởng tượng, shop đóng gói nhanh",neutral_positive,positive,positive,neutral,positive
"Form áo đẹp chất liệu vải tốt cổ áo ôm gọn gàng không bị rộng đúng mô tả, shop đóng gói cẩn thận giao hàng nhanh chóng",positive,positive,positive,neutral,positive
"Chất vải siêu đẹp mặc thoáng mát form dáng chuẩn không mỏng không dày quá không sợ lộ áo trong cho các bạn nữ, cao m63 49kg mặc size M vừa đẹp",positive,neutral,neutral,neutral,positive
"Áo đẹp chất vải siêu đẹp chuẩn đúng mô tả, shop giao hàng và ship nhanh chóng phù hợp tầm giá tiền",positive,neutral,positive,neutral,positive
"Áo chất vải rất đẹp chất lượng tốt hoàn toàn hài lòng, mức giá so với áo là rất rẻ",positive,neutral,neutral,positive,positive
"Chất vải đẹp không có gì để chê form dáng áo chuẩn đẹp",positive,neutral,neutral,neutral,positive
"Chất vải rất đẹp mặc ưng ý đúng mô tả, giá cả phù hợp xứng đáng tiền mua",positive,neutral,neutral,positive,positive
"Chất vải tốt đúng mô tả giá cả hợp lý, hàng mua lại lần 2 cực kỳ ưng ý",positive,neutral,neutral,positive,positive
"Sản phẩm đẹp chất lượng tốt đúng mô tả, shop giao hàng nhanh shipper quen thuộc nhiệt tình giao tận nhà",positive,neutral,positive,neutral,positive
"Áo đẹp form dáng lên chuẩn đẹp đúng mô tả, cao m73 nặng 70kg mặc size L vừa vặn người",positive,neutral,neutral,neutral,positive
"Áo đẹp chất vải ổn áp so với giá tiền đúng mô tả, shop hỗ trợ đổi size nhiệt tình chu đáo",positive,neutral,neutral,positive,positive
"Áo vải siêu chất lượng dày dặn đứng form đứng áo giữ dáng tốt lên hình đẹp",positive,neutral,neutral,neutral,positive
"Áo đẹp chất liệu cotton đúng mô tả màu sắc đen chuẩn, cao m78 nặng 78kg mặc size L vừa vặn ôm dáng đẹp",positive,neutral,neutral,neutral,positive
"Áo đẹp vải không quá dày nhưng không bị mỏng mặc thoáng mát đúng mô tả, shop giao hàng nhanh, lưu ý size M hơi dài so với chiều cao m50",neutral_positive,neutral,positive,neutral,positive
"Áo form đẹp chất vải dày dặn xinh xắn áo có mùi thơm dễ chịu thoải mái, cao m50 nặng 47kg mặc vừa y",positive,neutral,neutral,neutral,positive
"Áo rất đẹp hoàn thiện chỉn chu không chỉ thừa đường may chắc chắn mở ra thơm phức mùi hương dễ chịu",positive,neutral,neutral,neutral,positive
"Áo chất cotton màu sắc chuẩn như hình size số chuẩn xác đúng mô tả, shop chuẩn bị hàng và giao tốc độ cực nhanh tặng kèm quà nhỏ",positive,neutral,positive,neutral,positive
comment,chat_luong,dong_goi,van_chuyen,gia_ca,overall
"Chất vải và form áo ok so với giá tiền, độ dày vừa phải không quá dày không quá mỏng phù hợp mặc hàng ngày thường xuyên",positive,neutral,neutral,positive,positive
"Chất vải mặc mát mẻ ít chỉ thừa cổ áo bo ôm gọn, kích cỡ m59 47kg mặc dài qua mông rộng rãi đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất vải áo ở mức ổn định phù hợp với giá tiền, tuy nhiên điểm trừ là logo in trên áo xử lý chưa kỹ còn chưa kịp gỡ hết",neutral_positive,neutral,neutral,positive,neutral_positive
"Chất vải bình thường mặc không quá nóng phù hợp tầm giá, kích cỡ size S vừa vặn người cho 1m55 50kg (muốn thoải mái nên tăng 1 size)",neutral_positive,neutral,neutral,positive,neutral_positive
