comment,aspect,sentiment,clean_comment
giao hàng nhanh đầy đủ. bút viết rõ nét không tắc mực nhiều. ổn nha,gia_ca,neutral,"['giao', 'hàng', 'nhanh', 'đầy đủ', 'bút', 'viết', 'rõ', 'nét', 'không', 'tắc mực', 'nhiều', 'ổn', 'nha']"
giao hàng nhanh đầy đủ. bút viết rõ nét không tắc mực nhiều. ổn nha,overall,positive,"['giao', 'hàng', 'nhanh', 'đầy đủ', 'bút', 'viết', 'rõ', 'nét', 'không', 'tắc mực', 'nhiều', 'ổn', 'nha']"
ban đầu mực ra đều. nhựa cứng. ngòi nhỏ nhưng sợ dễ tắc mực. shop giao nhanh đúng hàng. sale rẻ,chat_luong,neutral,"['ban đầu', 'mực', 'ra', 'đều', 'nhựa', 'cứng ngòi', 'nhỏ', 'nhưng', 'sợ', 'dễ tắc', 'mực shop', 'giao', 'nhanh', 'đúng', 'hàng', 'sale', 'rẻ']"
ban đầu mực ra đều. nhựa cứng. ngòi nhỏ nhưng sợ dễ tắc mực. shop giao nhanh đúng hàng. sale rẻ,dong_goi,neutral,"['ban đầu', 'mực', 'ra', 'đều', 'nhựa', 'cứng ngòi', 'nhỏ', 'nhưng', 'sợ', 'dễ tắc', 'mực shop', 'giao', 'nhanh', 'đúng', 'hàng', 'sale', 'rẻ']"
ban đầu mực ra đều. nhựa cứng. ngòi nhỏ nhưng sợ dễ tắc mực. shop giao nhanh đúng hàng. sale rẻ,van_chuyen,positive,"['ban đầu', 'mực', 'ra', 'đều', 'nhựa', 'cứng ngòi', 'nhỏ', 'nhưng', 'sợ', 'dễ tắc', 'mực shop', 'giao', 'nhanh', 'đúng', 'hàng', 'sale', 'rẻ']"
ban đầu mực ra đều. nhựa cứng. ngòi nhỏ nhưng sợ dễ tắc mực. shop giao nhanh đúng hàng. sale rẻ,gia_ca,positive,"['ban đầu', 'mực', 'ra', 'đều', 'nhựa', 'cứng ngòi', 'nhỏ', 'nhưng', 'sợ', 'dễ tắc', 'mực shop', 'giao', 'nhanh', 'đúng', 'hàng', 'sale', 'rẻ']"
ban đầu mực ra đều. nhựa cứng. ngòi nhỏ nhưng sợ dễ tắc mực. shop giao nhanh đúng hàng. sale rẻ,overall,positive,"['ban đầu', 'mực', 'ra', 'đều', 'nhựa', 'cứng ngòi', 'nhỏ', 'nhưng', 'sợ', 'dễ tắc', 'mực shop', 'giao', 'nhanh', 'đúng', 'hàng', 'sale', 'rẻ']"
bút đúng mô tả,chat_luong,positive,"['bút', 'đúng', 'mô tả']"
bút đúng mô tả,dong_goi,neutral,"['bút', 'đúng', 'mô tả']"
bút đúng mô tả,van_chuyen,neutral,"['bút', 'đúng', 'mô tả']"
bút đúng mô tả,gia_ca,neutral,"['bút', 'đúng', 'mô tả']"
bút đúng mô tả,overall,positive,"['bút', 'đúng', 'mô tả']"
hàng đúng miêu tả đẹp dùng tốt. mọi người nên mua,chat_luong,positive,"['hàng', 'đúng', 'miêu tả', 'đẹp', 'dùng', 'tốt', 'mọi', 'người', 'nên', 'mua']"
hàng đúng miêu tả đẹp dùng tốt. mọi người nên mua,dong_goi,neutral,"['hàng', 'đúng', 'miêu tả', 'đẹp', 'dùng', 'tốt', 'mọi', 'người', 'nên', 'mua']"
hàng đúng miêu tả đẹp dùng tốt. mọi người nên mua,van_chuyen,neutral,"['hàng', 'đúng', 'miêu tả', 'đẹp', 'dùng', 'tốt', 'mọi', 'người', 'nên', 'mua']"
hàng đúng miêu tả đẹp dùng tốt. mọi người nên mua,gia_ca,neutral,"['hàng', 'đúng', 'miêu tả', 'đẹp', 'dùng', 'tốt', 'mọi', 'người', 'nên', 'mua']"
hàng đúng miêu tả đẹp dùng tốt. mọi người nên mua,overall,positive,"['hàng', 'đúng', 'miêu tả', 'đẹp', 'dùng', 'tốt', 'mọi', 'người', 'nên', 'mua']"
bút khá xinh. viết thử ok. hy vọng viết được lâu. giá rẻ số lượng nhiều,chat_luong,positive,"['bút', 'khá', 'xinh viết', 'thử', 'ok', 'hy vọng', 'viết', 'được', 'lâu', 'giá', 'rẻ', 'số lượng', 'nhiều']"
bút khá xinh. viết thử ok. hy vọng viết được lâu. giá rẻ số lượng nhiều,dong_goi,neutral,"['bút', 'khá', 'xinh viết', 'thử', 'ok', 'hy vọng', 'viết', 'được', 'lâu', 'giá', 'rẻ', 'số lượng', 'nhiều']"
bút khá xinh. viết thử ok. hy vọng viết được lâu. giá rẻ số lượng nhiều,van_chuyen,neutral,"['bút', 'khá', 'xinh viết', 'thử', 'ok', 'hy vọng', 'viết', 'được', 'lâu', 'giá', 'rẻ', 'số lượng', 'nhiều']"
bút khá xinh. viết thử ok. hy vọng viết được lâu. giá rẻ số lượng nhiều,gia_ca,positive,"['bút', 'khá', 'xinh viết', 'thử', 'ok', 'hy vọng', 'viết', 'được', 'lâu', 'giá', 'rẻ', 'số lượng', 'nhiều']"
bút khá xinh. viết thử ok. hy vọng viết được lâu. giá rẻ số lượng nhiều,overall,positive,"['bút', 'khá', 'xinh viết', 'thử', 'ok', 'hy vọng', 'viết', 'được', 'lâu', 'giá', 'rẻ', 'số lượng', 'nhiều']"
thích dùng bút này. nhẹ viết nhanh khô chữ đẹp. ngon bổ rẻ,chat_luong,positive,"['thích', 'dùng', 'bút', 'này', 'nhẹ', 'viết', 'nhanh', 'khô', 'chữ', 'đẹp', 'ngon bổ', 'rẻ']"
thích dùng bút này. nhẹ viết nhanh khô chữ đẹp. ngon bổ rẻ,dong_goi,neutral,"['thích', 'dùng', 'bút', 'này', 'nhẹ', 'viết', 'nhanh', 'khô', 'chữ', 'đẹp', 'ngon bổ', 'rẻ']"
thích dùng bút này. nhẹ viết nhanh khô chữ đẹp. ngon bổ rẻ,van_chuyen,neutral,"['thích', 'dùng', 'bút', 'này', 'nhẹ', 'viết', 'nhanh', 'khô', 'chữ', 'đẹp', 'ngon bổ', 'rẻ']"
thích dùng bút này. nhẹ viết nhanh khô chữ đẹp. ngon bổ rẻ,gia_ca,positive,"['thích', 'dùng', 'bút', 'này', 'nhẹ', 'viết', 'nhanh', 'khô', 'chữ', 'đẹp', 'ngon bổ', 'rẻ']"
thích dùng bút này. nhẹ viết nhanh khô chữ đẹp. ngon bổ rẻ,overall,positive,"['thích', 'dùng', 'bút', 'này', 'nhẹ', 'viết', 'nhanh', 'khô', 'chữ', 'đẹp', 'ngon bổ', 'rẻ']"
hàng đúng mô tả. săn được rẻ. bút viết ra đều êm. quá rẻ so với chất lượng,chat_luong,positive,"['hàng', 'đúng', 'mô tả', 'săn', 'được', 'rẻ', 'bút', 'viết', 'ra', 'đều', 'êm', 'quá', 'rẻ', 'so', 'với', 'chất lượng']"
hàng đúng mô tả. săn được rẻ. bút viết ra đều êm. quá rẻ so với chất lượng,dong_goi,neutral,"['hàng', 'đúng', 'mô tả', 'săn', 'được', 'rẻ', 'bút', 'viết', 'ra', 'đều', 'êm', 'quá', 'rẻ', 'so', 'với', 'chất lượng']"
hàng đúng mô tả. săn được rẻ. bút viết ra đều êm. quá rẻ so với chất lượng,van_chuyen,neutral,"['hàng', 'đúng', 'mô tả', 'săn', 'được', 'rẻ', 'bút', 'viết', 'ra', 'đều', 'êm', 'quá', 'rẻ', 'so', 'với', 'chất lượng']"
hàng đúng mô tả. săn được rẻ. bút viết ra đều êm. quá rẻ so với chất lượng,gia_ca,positive,"['hàng', 'đúng', 'mô tả', 'săn', 'được', 'rẻ', 'bút', 'viết', 'ra', 'đều', 'êm', 'quá', 'rẻ', 'so', 'với', 'chất lượng']"
hàng đúng mô tả. săn được rẻ. bút viết ra đều êm. quá rẻ so với chất lượng,overall,positive,"['hàng', 'đúng', 'mô tả', 'săn', 'được', 'rẻ', 'bút', 'viết', 'ra', 'đều', 'êm', 'quá', 'rẻ', 'so', 'với', 'chất lượng']"
đủ số lượng bút. được tặng kèm sticker. shop chu đáo,chat_luong,positive,"['đủ', 'số lượng', 'bút', 'được', 'tặng', 'kèm', 'sticker', 'shop', 'chu đáo']"
đủ số lượng bút. được tặng kèm sticker. shop chu đáo,dong_goi,positive,"['đủ', 'số lượng', 'bút', 'được', 'tặng', 'kèm', 'sticker', 'shop', 'chu đáo']"
đủ số lượng bút. được tặng kèm sticker. shop chu đáo,van_chuyen,neutral,"['đủ', 'số lượng', 'bút', 'được', 'tặng', 'kèm', 'sticker', 'shop', 'chu đáo']"
đủ số lượng bút. được tặng kèm sticker. shop chu đáo,gia_ca,neutral,"['đủ', 'số lượng', 'bút', 'được', 'tặng', 'kèm', 'sticker', 'shop', 'chu đáo']"
đủ số lượng bút. được tặng kèm sticker. shop chu đáo,overall,positive,"['đủ', 'số lượng', 'bút', 'được', 'tặng', 'kèm', 'sticker', 'shop', 'chu đáo']"
giao đầy đủ không thiếu nắp. bút viết trơn mực. shop gói kĩ tặng thêm sticker. ship thân thiện,chat_luong,positive,"['giao', 'đầy đủ', 'không', 'thiếu', 'nắp', 'bút', 'viết', 'trơn mực', 'shop gói', 'kĩ tặng', 'thêm', 'sticker', 'ship', 'thân thiện']"
giao đầy đủ không thiếu nắp. bút viết trơn mực. shop gói kĩ tặng thêm sticker. ship thân thiện,dong_goi,positive,"['giao', 'đầy đủ', 'không', 'thiếu', 'nắp', 'bút', 'viết', 'trơn mực', 'shop gói', 'kĩ tặng', 'thêm', 'sticker', 'ship', 'thân thiện']"
giao đầy đủ không thiếu nắp. bút viết trơn mực. shop gói kĩ tặng thêm sticker. ship thân thiện,van_chuyen,positive,"['giao', 'đầy đủ', 'không', 'thiếu', 'nắp', 'bút', 'viết', 'trơn mực', 'shop gói', 'kĩ tặng', 'thêm', 'sticker', 'ship', 'thân thiện']"
giao đầy đủ không thiếu nắp. bút viết trơn mực. shop gói kĩ tặng thêm sticker. ship thân thiện,gia_ca,neutral,"['giao', 'đầy đủ', 'không', 'thiếu', 'nắp', 'bút', 'viết', 'trơn mực', 'shop gói', 'kĩ tặng', 'thêm', 'sticker', 'ship', 'thân thiện']"
giao đầy đủ không thiếu nắp. bút viết trơn mực. shop gói kĩ tặng thêm sticker. ship thân thiện,overall,positive,"['giao', 'đầy đủ', 'không', 'thiếu', 'nắp', 'bút', 'viết', 'trơn mực', 'shop gói', 'kĩ tặng', 'thêm', 'sticker', 'ship', 'thân thiện']"
sản phẩm chất lượng cao. giá rẻ nhất. khá tốt,chat_luong,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'rẻ', 'nhất', 'khá', 'tốt']"
sản phẩm chất lượng cao. giá rẻ nhất. khá tốt,dong_goi,neutral,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'rẻ', 'nhất', 'khá', 'tốt']"
sản phẩm chất lượng cao. giá rẻ nhất. khá tốt,van_chuyen,neutral,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'rẻ', 'nhất', 'khá', 'tốt']"
sản phẩm chất lượng cao. giá rẻ nhất. khá tốt,gia_ca,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'rẻ', 'nhất', 'khá', 'tốt']"
sản phẩm chất lượng cao. giá rẻ nhất. khá tốt,overall,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'rẻ', 'nhất', 'khá', 'tốt']"
mực ra đều viết đẹp không bị tắc. cầm bút không đau tay. sẽ mua lại,chat_luong,positive,"['mực', 'ra', 'đều', 'viết', 'đẹp', 'không', 'bị', 'tắc', 'cầm bút', 'không', 'đau', 'tay', 'sẽ', 'mua', 'lại']"
mực ra đều viết đẹp không bị tắc. cầm bút không đau tay. sẽ mua lại,dong_goi,neutral,"['mực', 'ra', 'đều', 'viết', 'đẹp', 'không', 'bị', 'tắc', 'cầm bút', 'không', 'đau', 'tay', 'sẽ', 'mua', 'lại']"
mực ra đều viết đẹp không bị tắc. cầm bút không đau tay. sẽ mua lại,van_chuyen,neutral,"['mực', 'ra', 'đều', 'viết', 'đẹp', 'không', 'bị', 'tắc', 'cầm bút', 'không', 'đau', 'tay', 'sẽ', 'mua', 'lại']"
mực ra đều viết đẹp không bị tắc. cầm bút không đau tay. sẽ mua lại,gia_ca,neutral,"['mực', 'ra', 'đều', 'viết', 'đẹp', 'không', 'bị', 'tắc', 'cầm bút', 'không', 'đau', 'tay', 'sẽ', 'mua', 'lại']"
mực ra đều viết đẹp không bị tắc. cầm bút không đau tay. sẽ mua lại,overall,positive,"['mực', 'ra', 'đều', 'viết', 'đẹp', 'không', 'bị', 'tắc', 'cầm bút', 'không', 'đau', 'tay', 'sẽ', 'mua', 'lại']"
chất lượng ok. đúng mô tả. giá rẻ nên mua,chat_luong,positive,"['chất lượng', 'ok', 'đúng', 'mô tả', 'giá', 'rẻ', 'nên', 'mua']"
chất lượng ok. đúng mô tả. giá rẻ nên mua,dong_goi,neutral,"['chất lượng', 'ok', 'đúng', 'mô tả', 'giá', 'rẻ', 'nên', 'mua']"
chất lượng ok. đúng mô tả. giá rẻ nên mua,van_chuyen,neutral,"['chất lượng', 'ok', 'đúng', 'mô tả', 'giá', 'rẻ', 'nên', 'mua']"
chất lượng ok. đúng mô tả. giá rẻ nên mua,gia_ca,positive,"['chất lượng', 'ok', 'đúng', 'mô tả', 'giá', 'rẻ', 'nên', 'mua']"
chất lượng ok. đúng mô tả. giá rẻ nên mua,overall,positive,"['chất lượng', 'ok', 'đúng', 'mô tả', 'giá', 'rẻ', 'nên', 'mua']"
bút mua nhiều lần đều ưng. viết trơn đều màu. giá rẻ,chat_luong,positive,"['bút', 'mua', 'nhiều', 'lần', 'đều', 'ưng', 'viết', 'trơn', 'đều', 'màu', 'giá', 'rẻ']"
bút mua nhiều lần đều ưng. viết trơn đều màu. giá rẻ,dong_goi,neutral,"['bút', 'mua', 'nhiều', 'lần', 'đều', 'ưng', 'viết', 'trơn', 'đều', 'màu', 'giá', 'rẻ']"
bút mua nhiều lần đều ưng. viết trơn đều màu. giá rẻ,van_chuyen,neutral,"['bút', 'mua', 'nhiều', 'lần', 'đều', 'ưng', 'viết', 'trơn', 'đều', 'màu', 'giá', 'rẻ']"
bút mua nhiều lần đều ưng. viết trơn đều màu. giá rẻ,gia_ca,positive,"['bút', 'mua', 'nhiều', 'lần', 'đều', 'ưng', 'viết', 'trơn', 'đều', 'màu', 'giá', 'rẻ']"
bút mua nhiều lần đều ưng. viết trơn đều màu. giá rẻ,overall,positive,"['bút', 'mua', 'nhiều', 'lần', 'đều', 'ưng', 'viết', 'trơn', 'đều', 'màu', 'giá', 'rẻ']"
săn sale quá rẻ. shop tận tâm. giao hàng nhanh,chat_luong,positive,"['săn', 'sale', 'quá', 'rẻ shop', 'tận tâm', 'giao', 'hàng', 'nhanh']"
săn sale quá rẻ. shop tận tâm. giao hàng nhanh,dong_goi,positive,"['săn', 'sale', 'quá', 'rẻ shop', 'tận tâm', 'giao', 'hàng', 'nhanh']"
săn sale quá rẻ. shop tận tâm. giao hàng nhanh,van_chuyen,positive,"['săn', 'sale', 'quá', 'rẻ shop', 'tận tâm', 'giao', 'hàng', 'nhanh']"
săn sale quá rẻ. shop tận tâm. giao hàng nhanh,gia_ca,positive,"['săn', 'sale', 'quá', 'rẻ shop', 'tận tâm', 'giao', 'hàng', 'nhanh']"
săn sale quá rẻ. shop tận tâm. giao hàng nhanh,overall,positive,"['săn', 'sale', 'quá', 'rẻ shop', 'tận tâm', 'giao', 'hàng', 'nhanh']"
mua 2 loại săn sale chất lượng khá ok,chat_luong,positive,"['mua', '2', 'loại', 'săn', 'sale', 'chất lượng', 'khá', 'ok']"
mua 2 loại săn sale chất lượng khá ok,dong_goi,neutral,"['mua', '2', 'loại', 'săn', 'sale', 'chất lượng', 'khá', 'ok']"
mua 2 loại săn sale chất lượng khá ok,van_chuyen,neutral,"['mua', '2', 'loại', 'săn', 'sale', 'chất lượng', 'khá', 'ok']"
mua 2 loại săn sale chất lượng khá ok,gia_ca,positive,"['mua', '2', 'loại', 'săn', 'sale', 'chất lượng', 'khá', 'ok']"
mua 2 loại săn sale chất lượng khá ok,overall,positive,"['mua', '2', 'loại', 'săn', 'sale', 'chất lượng', 'khá', 'ok']"
bút bền rẻ đẹp. mực viết nhanh khô ra đều không lem,chat_luong,positive,"['bút', 'bền', 'rẻ', 'đẹp', 'mực', 'viết', 'nhanh', 'khô', 'ra', 'đều', 'không', 'lem']"
bút bền rẻ đẹp. mực viết nhanh khô ra đều không lem,dong_goi,neutral,"['bút', 'bền', 'rẻ', 'đẹp', 'mực', 'viết', 'nhanh', 'khô', 'ra', 'đều', 'không', 'lem']"
bút bền rẻ đẹp. mực viết nhanh khô ra đều không lem,van_chuyen,neutral,"['bút', 'bền', 'rẻ', 'đẹp', 'mực', 'viết', 'nhanh', 'khô', 'ra', 'đều', 'không', 'lem']"
bút bền rẻ đẹp. mực viết nhanh khô ra đều không lem,gia_ca,positive,"['bút', 'bền', 'rẻ', 'đẹp', 'mực', 'viết', 'nhanh', 'khô', 'ra', 'đều', 'không', 'lem']"
bút bền rẻ đẹp. mực viết nhanh khô ra đều không lem,overall,positive,"['bút', 'bền', 'rẻ', 'đẹp', 'mực', 'viết', 'nhanh', 'khô', 'ra', 'đều', 'không', 'lem']"
sản phẩm tốt thân bút gọn. mực ra đều. chất lượng siêu ok,chat_luong,positive,"['sản phẩm', 'tốt thân', 'bút', 'gọn', 'mực', 'ra', 'đều', 'chất lượng', 'siêu ok']"
sản phẩm tốt thân bút gọn. mực ra đều. chất lượng siêu ok,dong_goi,neutral,"['sản phẩm', 'tốt thân', 'bút', 'gọn', 'mực', 'ra', 'đều', 'chất lượng', 'siêu ok']"
sản phẩm tốt thân bút gọn. mực ra đều. chất lượng siêu ok,van_chuyen,neutral,"['sản phẩm', 'tốt thân', 'bút', 'gọn', 'mực', 'ra', 'đều', 'chất lượng', 'siêu ok']"
sản phẩm tốt thân bút gọn. mực ra đều. chất lượng siêu ok,gia_ca,neutral,"['sản phẩm', 'tốt thân', 'bút', 'gọn', 'mực', 'ra', 'đều', 'chất lượng', 'siêu ok']"
sản phẩm tốt thân bút gọn. mực ra đều. chất lượng siêu ok,overall,positive,"['sản phẩm', 'tốt thân', 'bút', 'gọn', 'mực', 'ra', 'đều', 'chất lượng', 'siêu ok']"
nhận hàng viết chữ đẹp ok. sẽ ủng hộ shop tiếp,chat_luong,positive,"['nhận', 'hàng', 'viết', 'chữ', 'đẹp', 'ok', 'sẽ', 'ủng hộ', 'shop', 'tiếp']"
nhận hàng viết chữ đẹp ok. sẽ ủng hộ shop tiếp,dong_goi,neutral,"['nhận', 'hàng', 'viết', 'chữ', 'đẹp', 'ok', 'sẽ', 'ủng hộ', 'shop', 'tiếp']"
nhận hàng viết chữ đẹp ok. sẽ ủng hộ shop tiếp,van_chuyen,neutral,"['nhận', 'hàng', 'viết', 'chữ', 'đẹp', 'ok', 'sẽ', 'ủng hộ', 'shop', 'tiếp']"
nhận hàng viết chữ đẹp ok. sẽ ủng hộ shop tiếp,gia_ca,neutral,"['nhận', 'hàng', 'viết', 'chữ', 'đẹp', 'ok', 'sẽ', 'ủng hộ', 'shop', 'tiếp']"
nhận hàng viết chữ đẹp ok. sẽ ủng hộ shop tiếp,overall,positive,"['nhận', 'hàng', 'viết', 'chữ', 'đẹp', 'ok', 'sẽ', 'ủng hộ', 'shop', 'tiếp']"
bút viết rõ ràng đều mực. hài lòng về sản phẩm,chat_luong,positive,"['bút', 'viết', 'rõ ràng', 'đều', 'mực', 'hài lòng', 'về', 'sản phẩm']"
bút viết rõ ràng đều mực. hài lòng về sản phẩm,dong_goi,neutral,"['bút', 'viết', 'rõ ràng', 'đều', 'mực', 'hài lòng', 'về', 'sản phẩm']"
bút viết rõ ràng đều mực. hài lòng về sản phẩm,van_chuyen,neutral,"['bút', 'viết', 'rõ ràng', 'đều', 'mực', 'hài lòng', 'về', 'sản phẩm']"
bút viết rõ ràng đều mực. hài lòng về sản phẩm,gia_ca,neutral,"['bút', 'viết', 'rõ ràng', 'đều', 'mực', 'hài lòng', 'về', 'sản phẩm']"
bút viết rõ ràng đều mực. hài lòng về sản phẩm,overall,positive,"['bút', 'viết', 'rõ ràng', 'đều', 'mực', 'hài lòng', 'về', 'sản phẩm']"
bút rất mượt và đẹp. thiết kế thân bút nhỏ gọn dễ cầm. đáng mua,chat_luong,positive,"['bút', 'rất', 'mượt', 'và', 'đẹp', 'thiết kế', 'thân bút', 'nhỏ', 'gọn', 'dễ', 'cầm', 'đáng', 'mua']"
bút rất mượt và đẹp. thiết kế thân bút nhỏ gọn dễ cầm. đáng mua,dong_goi,neutral,"['bút', 'rất', 'mượt', 'và', 'đẹp', 'thiết kế', 'thân bút', 'nhỏ', 'gọn', 'dễ', 'cầm', 'đáng', 'mua']"
bút rất mượt và đẹp. thiết kế thân bút nhỏ gọn dễ cầm. đáng mua,van_chuyen,neutral,"['bút', 'rất', 'mượt', 'và', 'đẹp', 'thiết kế', 'thân bút', 'nhỏ', 'gọn', 'dễ', 'cầm', 'đáng', 'mua']"
bút rất mượt và đẹp. thiết kế thân bút nhỏ gọn dễ cầm. đáng mua,gia_ca,neutral,"['bút', 'rất', 'mượt', 'và', 'đẹp', 'thiết kế', 'thân bút', 'nhỏ', 'gọn', 'dễ', 'cầm', 'đáng', 'mua']"
bút rất mượt và đẹp. thiết kế thân bút nhỏ gọn dễ cầm. đáng mua,overall,positive,"['bút', 'rất', 'mượt', 'và', 'đẹp', 'thiết kế', 'thân bút', 'nhỏ', 'gọn', 'dễ', 'cầm', 'đáng', 'mua']"
