comment,aspect,sentiment,clean_comment,text_input
màu mực đậm viết mượt không tắc mực. giá rẻ,van_chuyen,neutral,"['màu', 'mực', 'đậm', 'viết', 'mượt', 'không', 'tắc mực', 'giá', 'rẻ']","['màu', 'mực', 'đậm', 'viết', 'mượt', 'không', 'tắc mực', 'giá', 'rẻ'] aspect_van_chuyen"
màu mực đậm viết mượt không tắc mực. giá rẻ,gia_ca,positive,"['màu', 'mực', 'đậm', 'viết', 'mượt', 'không', 'tắc mực', 'giá', 'rẻ']","['màu', 'mực', 'đậm', 'viết', 'mượt', 'không', 'tắc mực', 'giá', 'rẻ'] aspect_gia_ca"
màu mực đậm viết mượt không tắc mực. giá rẻ,overall,positive,"['màu', 'mực', 'đậm', 'viết', 'mượt', 'không', 'tắc mực', 'giá', 'rẻ']","['màu', 'mực', 'đậm', 'viết', 'mượt', 'không', 'tắc mực', 'giá', 'rẻ'] aspect_overall"
bút nhiều màu không tắc mực. đúng mô tả. vừa rẻ vừa đẹp,chat_luong,positive,"['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp']","['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp'] aspect_chat_luong"
bút nhiều màu không tắc mực. đúng mô tả. vừa rẻ vừa đẹp,dong_goi,neutral,"['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp']","['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp'] aspect_dong_goi"
bút nhiều màu không tắc mực. đúng mô tả. vừa rẻ vừa đẹp,van_chuyen,neutral,"['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp']","['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp'] aspect_van_chuyen"
bút nhiều màu không tắc mực. đúng mô tả. vừa rẻ vừa đẹp,gia_ca,positive,"['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp']","['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp'] aspect_gia_ca"
bút nhiều màu không tắc mực. đúng mô tả. vừa rẻ vừa đẹp,overall,positive,"['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp']","['bút', 'nhiều', 'màu', 'không', 'tắc mực', 'đúng', 'mô tả', 'vừa', 'rẻ', 'vừa', 'đẹp'] aspect_overall"
bút săn rẻ vô cùng ưng ý,chat_luong,positive,"['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý']","['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý'] aspect_chat_luong"
bút săn rẻ vô cùng ưng ý,dong_goi,neutral,"['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý']","['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý'] aspect_dong_goi"
bút săn rẻ vô cùng ưng ý,van_chuyen,neutral,"['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý']","['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý'] aspect_van_chuyen"
bút săn rẻ vô cùng ưng ý,gia_ca,positive,"['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý']","['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý'] aspect_gia_ca"
bút săn rẻ vô cùng ưng ý,overall,positive,"['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý']","['bút', 'săn', 'rẻ', 'vô cùng', 'ưng ý'] aspect_overall"
giao hàng nhanh. đóng gói cẩn thận. hàng giống mẫu đẹp. giá rẻ xài ổn áp,chat_luong,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp']","['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp'] aspect_chat_luong"
giao hàng nhanh. đóng gói cẩn thận. hàng giống mẫu đẹp. giá rẻ xài ổn áp,dong_goi,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp']","['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp'] aspect_dong_goi"
giao hàng nhanh. đóng gói cẩn thận. hàng giống mẫu đẹp. giá rẻ xài ổn áp,van_chuyen,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp']","['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp'] aspect_van_chuyen"
giao hàng nhanh. đóng gói cẩn thận. hàng giống mẫu đẹp. giá rẻ xài ổn áp,gia_ca,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp']","['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp'] aspect_gia_ca"
giao hàng nhanh. đóng gói cẩn thận. hàng giống mẫu đẹp. giá rẻ xài ổn áp,overall,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp']","['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'hàng', 'giống', 'mẫu', 'đẹp', 'giá', 'rẻ', 'xài', 'ổn áp'] aspect_overall"
sản phẩm giống mô tả. đóng gói cẩn thận. giao hàng nhanh. chất lượng ổn so với giá,chat_luong,positive,"['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá']","['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá'] aspect_chat_luong"
sản phẩm giống mô tả. đóng gói cẩn thận. giao hàng nhanh. chất lượng ổn so với giá,dong_goi,positive,"['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá']","['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá'] aspect_dong_goi"
sản phẩm giống mô tả. đóng gói cẩn thận. giao hàng nhanh. chất lượng ổn so với giá,van_chuyen,positive,"['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá']","['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá'] aspect_van_chuyen"
sản phẩm giống mô tả. đóng gói cẩn thận. giao hàng nhanh. chất lượng ổn so với giá,gia_ca,positive,"['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá']","['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá'] aspect_gia_ca"
sản phẩm giống mô tả. đóng gói cẩn thận. giao hàng nhanh. chất lượng ổn so với giá,overall,positive,"['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá']","['sản phẩm', 'giống', 'mô tả', 'đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'chất lượng', 'ổn', 'so', 'với', 'giá'] aspect_overall"
giá quá hời 1k/cây freeship. giao đủ số lượng đúng màu. đóng gói rất kĩ. giao hàng nhanh. bút viết ok,chat_luong,positive,"['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok']","['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok'] aspect_chat_luong"
giá quá hời 1k/cây freeship. giao đủ số lượng đúng màu. đóng gói rất kĩ. giao hàng nhanh. bút viết ok,dong_goi,positive,"['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok']","['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok'] aspect_dong_goi"
giá quá hời 1k/cây freeship. giao đủ số lượng đúng màu. đóng gói rất kĩ. giao hàng nhanh. bút viết ok,van_chuyen,positive,"['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok']","['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok'] aspect_van_chuyen"
giá quá hời 1k/cây freeship. giao đủ số lượng đúng màu. đóng gói rất kĩ. giao hàng nhanh. bút viết ok,gia_ca,positive,"['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok']","['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok'] aspect_gia_ca"
giá quá hời 1k/cây freeship. giao đủ số lượng đúng màu. đóng gói rất kĩ. giao hàng nhanh. bút viết ok,overall,positive,"['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok']","['giá', 'quá', 'hời', '1', 'k', 'cây', 'freeship', 'giao', 'đủ', 'số lượng', 'đúng', 'màu', 'đóng gói', 'rất', 'kĩ giao', 'hàng', 'nhanh', 'bút', 'viết', 'ok'] aspect_overall"
viết êm mau khô. chú ý giấy trơn mực lâu khô,chat_luong,positive,"['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô']","['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô'] aspect_chat_luong"
viết êm mau khô. chú ý giấy trơn mực lâu khô,dong_goi,neutral,"['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô']","['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô'] aspect_dong_goi"
viết êm mau khô. chú ý giấy trơn mực lâu khô,van_chuyen,neutral,"['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô']","['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô'] aspect_van_chuyen"
viết êm mau khô. chú ý giấy trơn mực lâu khô,gia_ca,neutral,"['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô']","['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô'] aspect_gia_ca"
viết êm mau khô. chú ý giấy trơn mực lâu khô,overall,positive,"['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô']","['viết', 'êm mau', 'khô', 'chú ý', 'giấy', 'trơn mực', 'lâu', 'khô'] aspect_overall"
viết mực rất ok. săn sale giá rẻ. gói hàng kĩ,chat_luong,positive,"['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ']","['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ'] aspect_chat_luong"
viết mực rất ok. săn sale giá rẻ. gói hàng kĩ,dong_goi,positive,"['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ']","['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ'] aspect_dong_goi"
viết mực rất ok. săn sale giá rẻ. gói hàng kĩ,van_chuyen,neutral,"['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ']","['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ'] aspect_van_chuyen"
viết mực rất ok. săn sale giá rẻ. gói hàng kĩ,gia_ca,positive,"['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ']","['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ'] aspect_gia_ca"
viết mực rất ok. săn sale giá rẻ. gói hàng kĩ,overall,positive,"['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ']","['viết', 'mực', 'rất', 'ok', 'săn', 'sale', 'giá', 'rẻ gói', 'hàng', 'kĩ'] aspect_overall"
bình luận rác không liên quan,chat_luong,neutral,"['bình luận', 'rác', 'không', 'liên quan']","['bình luận', 'rác', 'không', 'liên quan'] aspect_chat_luong"
bình luận rác không liên quan,dong_goi,neutral,"['bình luận', 'rác', 'không', 'liên quan']","['bình luận', 'rác', 'không', 'liên quan'] aspect_dong_goi"
bình luận rác không liên quan,van_chuyen,neutral,"['bình luận', 'rác', 'không', 'liên quan']","['bình luận', 'rác', 'không', 'liên quan'] aspect_van_chuyen"
bình luận rác không liên quan,gia_ca,neutral,"['bình luận', 'rác', 'không', 'liên quan']","['bình luận', 'rác', 'không', 'liên quan'] aspect_gia_ca"
bình luận rác không liên quan,overall,neutral,"['bình luận', 'rác', 'không', 'liên quan']","['bình luận', 'rác', 'không', 'liên quan'] aspect_overall"
bút ghi ngon giá rẻ bất ngờ. mực đậm tốt,chat_luong,positive,"['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt']","['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt'] aspect_chat_luong"
bút ghi ngon giá rẻ bất ngờ. mực đậm tốt,dong_goi,neutral,"['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt']","['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt'] aspect_dong_goi"
bút ghi ngon giá rẻ bất ngờ. mực đậm tốt,van_chuyen,neutral,"['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt']","['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt'] aspect_van_chuyen"
bút ghi ngon giá rẻ bất ngờ. mực đậm tốt,gia_ca,positive,"['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt']","['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt'] aspect_gia_ca"
bút ghi ngon giá rẻ bất ngờ. mực đậm tốt,overall,positive,"['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt']","['bút', 'ghi', 'ngon', 'giá', 'rẻ', 'bất ngờ', 'mực', 'đậm', 'tốt'] aspect_overall"
chất lượng sản phẩm tốt. giao hàng nhanh. gói hàng cẩn thận. hài lòng,chat_luong,positive,"['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng']","['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng'] aspect_chat_luong"
chất lượng sản phẩm tốt. giao hàng nhanh. gói hàng cẩn thận. hài lòng,dong_goi,positive,"['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng']","['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng'] aspect_dong_goi"
chất lượng sản phẩm tốt. giao hàng nhanh. gói hàng cẩn thận. hài lòng,van_chuyen,positive,"['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng']","['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng'] aspect_van_chuyen"
chất lượng sản phẩm tốt. giao hàng nhanh. gói hàng cẩn thận. hài lòng,gia_ca,neutral,"['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng']","['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng'] aspect_gia_ca"
chất lượng sản phẩm tốt. giao hàng nhanh. gói hàng cẩn thận. hài lòng,overall,positive,"['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng']","['chất lượng', 'sản phẩm', 'tốt', 'giao', 'hàng', 'nhanh gói', 'hàng', 'cẩn thận', 'hài lòng'] aspect_overall"
sản phẩm rất tốt giá rất rẻ. chú ý mực nước dễ lem. mực ra đều,chat_luong,positive,"['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều']","['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều'] aspect_chat_luong"
sản phẩm rất tốt giá rất rẻ. chú ý mực nước dễ lem. mực ra đều,dong_goi,neutral,"['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều']","['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều'] aspect_dong_goi"
sản phẩm rất tốt giá rất rẻ. chú ý mực nước dễ lem. mực ra đều,van_chuyen,neutral,"['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều']","['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều'] aspect_van_chuyen"
sản phẩm rất tốt giá rất rẻ. chú ý mực nước dễ lem. mực ra đều,gia_ca,positive,"['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều']","['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều'] aspect_gia_ca"
sản phẩm rất tốt giá rất rẻ. chú ý mực nước dễ lem. mực ra đều,overall,positive,"['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều']","['sản phẩm', 'rất', 'tốt giá', 'rất', 'rẻ', 'chú ý', 'mực', 'nước', 'dễ', 'lem', 'mực', 'ra', 'đều'] aspect_overall"
rẻ đẹp mực đều. giao hàng nhanh. đóng gói cẩn thận. mọi thứ ok,chat_luong,positive,"['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok']","['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok'] aspect_chat_luong"
rẻ đẹp mực đều. giao hàng nhanh. đóng gói cẩn thận. mọi thứ ok,dong_goi,positive,"['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok']","['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok'] aspect_dong_goi"
rẻ đẹp mực đều. giao hàng nhanh. đóng gói cẩn thận. mọi thứ ok,van_chuyen,positive,"['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok']","['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok'] aspect_van_chuyen"
rẻ đẹp mực đều. giao hàng nhanh. đóng gói cẩn thận. mọi thứ ok,gia_ca,positive,"['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok']","['rẻ', 'đẹp mực', 'đều', 'giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'mọi', 'thứ', 'ok'] aspect_gia_ca"
