comment,chat_luong,dong_goi,van_chuyen,gia_ca,clean_comment
hàng hóa ok có sản phẩm lỗi nhắn shop hỗ trợ nhiệt tình gửi lại hàng mới freeship thái độ phục vụ tốt,positive,neutral,neutral,positive,hàng hóa ok có sản phẩm lỗi nhắn shop hỗ trợ nhiệt tình gửi lại hàng mới freeship thái độ phục vụ tốt
quần đẹp nhìn rất ưng vải thấm hút tạm giao đủ số lượng,positive,neutral,neutral,neutral,quần đẹp nhìn rất ưng vải thấm hút tạm giao đủ số lượng
chất lượng vải khá kém không chịu hoàn tiền cho khách,negative,neutral,neutral,neutral,chất lượng vải khá kém không chịu hoàn tiền cho khách
mua nhiều lần lần này lại bị nứt vỡ tiếp không biết do đơn vị vận chuyển hay shop đóng gói lỗi mua flash sale không quay video,negative,neutral,neutral,positive,mua nhiều lần lần này lại bị nứt vỡ tiếp không biết do đơn vị vận chuyển hay shop đóng gói lỗi mua flash sale không quay video
đồng hồ thông minh nghe gọi tốt đúng mô tả shop giao hàng nhanh vừa đặt có luôn. chưa trải nghiệm nhiều,positive,neutral,positive,neutral,đồng hồ thông minh nghe gọi tốt đúng mô tả shop giao hàng nhanh vừa đặt có luôn chưa trải nghiệm nhiều
size tư vấn sai,negative,neutral,neutral,neutral,size tư vấn sai
"đã mua nhiều lần, ổn áp",positive,neutral,neutral,neutral,đã mua nhiều lần ổn áp
thoáng mát tốt bé tè 1 lần thay tiện lợi không bị ướt ra ngoài thấm hút tốt,positive,neutral,neutral,neutral,thoáng mát tốt bé tè 1 lần thay tiện lợi không bị ướt ra ngoài thấm hút tốt
chất lượng tốt. xứng đáng giá tiền rẻ,positive,neutral,neutral,positive,chất lượng tốt xứng đáng giá tiền rẻ
hợp kim nhôm sử dụng được. chắc chắn. giao hàng nhanh,negative,neutral,positive,neutral,hợp kim nhôm sử dụng được chắc chắn giao hàng nhanh
đặt hàng nhiều lần lần 2 bị thiếu đặt 3 giao 1 tổng 7 giao 6 chán không đặt nữa,negative,neutral,neutral,neutral,đặt hàng nhiều lần lần 2 bị thiếu đặt 3 giao 1 tổng 7 giao 6 chán không đặt nữa
nhận hàng thất vọng nhìn như đồ đã xài rồi,negative,negative,neutral,neutral,nhận hàng thất vọng nhìn như đồ đã xài rồi
dùng 1 2 ngày bung chỉ đắt mà chất lượng kém,negative,neutral,neutral,negative,dùng 1 2 ngày bung chỉ đắt mà chất lượng kém
ốp rất tệ form cứng không dùng được vứt đi,negative,neutral,neutral,neutral,ốp rất tệ form cứng không dùng được vứt đi
"giao nhanh đúng mẫu, sale rẻ",positive,positive,positive,positive,giao nhanh đúng mẫu sale rẻ
lộ viền mút,negative,neutral,neutral,neutral,lộ viền mút
giao hàng nhanh đóng gói cẩn thận. khá giống mô tả lướt nhanh ổn phù hợp giá tiền,positive,positive,positive,positive,giao hàng nhanh đóng gói cẩn thận khá giống mô tả lướt nhanh ổn phù hợp giá tiền
túi vải hơi mỏng,negative,neutral,neutral,neutral,túi vải hơi mỏng
Thiếu sơn bóng,negative,negative,neutral,neutral,thiếu sơn bóng
Chất lượng kém + giao lâu,negative,neutral,negative,neutral,chất lượng kém giao lâu
chất không đúng nhiều chỉ thừa chật,negative,neutral,neutral,neutral,chất không đúng nhiều chỉ thừa chật
giao hàng siêu nhanh hi vọng bé dùng hợp,positive,neutral,positive,neutral,giao hàng siêu nhanh hi vọng bé dùng hợp
"đóng hàng nhanh, giao hàng nhanh",positive,neutral,positive,neutral,đóng hàng nhanh giao hàng nhanh
"Đóng gói tốt, màu lệch",negative,negative,neutral,neutral,đóng gói tốt màu lệch
"giao nhanh, shop uy tín",positive,neutral,positive,neutral,giao nhanh shop uy tín
Áo đen đẹp... áo xám mút lỗi,negative,neutral,neutral,neutral,áo đen đẹp áo xám mút lỗi
"gói hàng ok, giá tốt",positive,positive,neutral,positive,gói hàng ok giá tốt
tháo lắp cứng đau tay không bảo vệ được máy giao sai màu,negative,neutral,neutral,neutral,tháo lắp cứng đau tay không bảo vệ được máy giao sai màu
đóng gói cẩn thận chưa dùng nên chưa rõ chất lượng,neutral,positive,neutral,neutral,đóng gói cẩn thận chưa dùng nên chưa rõ chất lượng
Hộp móp nhưng sp ok,negative,negative,neutral,neutral,hộp móp nhưng sản phẩm ok
mũi khâu ẩu rúm ô không chắc chắn. giá 47k chất lượng chỉ đến thế,negative,neutral,neutral,neutral,mũi khâu ẩu rúm ô không chắc chắn giá 47k chất lượng chỉ đến thế
giao hàng nhanh,positive,neutral,positive,neutral,giao hàng nhanh
khớp cứng cáp tải trọng tốt. shop giao lẹ. giá êm,positive,neutral,positive,neutral,khớp cứng cáp tải trọng tốt shop giao lẹ giá êm
ổn nhưng giao sai mẫu,negative,negative,neutral,neutral,ổn nhưng giao sai mẫu
thảm bẩn cả 2 mặt như hàng tồn ế sale,negative,negative,neutral,neutral,thảm bẩn cả 2 mặt như hàng tồn ế sale
"Hàng xấu, thất vọng",negative,neutral,neutral,neutral,hàng xấu thất vọng
chất lượng tốt đúng mô tả nghe gọi định vị. mua cho con hợp lý biết con đi học đến đâu,positive,neutral,neutral,neutral,chất lượng tốt đúng mô tả nghe gọi định vị mua cho con hợp lý biết con đi học đến đâu
7/10,positive,neutral,neutral,neutral,7 10
giao nhanh nhưng áo bẩn,negative,neutral,positive,neutral,giao nhanh nhưng áo bẩn
sản phẩm tốt. shipper thân thiện,positive,neutral,positive,neutral,sản phẩm tốt người giao hàng thân thiện
K có sp này. Shop lừa đảo.hạn chế shop này,negative,neutral,neutral,neutral,không có sản phẩm này shop lừa đảo hạn chế shop này
"Giao chậm, thiếu hàng",negative,negative,negative,neutral,giao chậm thiếu hàng
màu mực đậm viết mượt không tắc mực. giá rẻ,negative,neutral,neutral,positive,màu mực đậm viết mượt không tắc mực giá rẻ
shop tư vấn nhiệt tình hỗ trợ tốt. giao hàng nhanh nhân viên nhiệt tình. sản phẩm đẹp chất lượng tốt phục vụ chu đáo,positive,neutral,positive,neutral,shop tư vấn nhiệt tình hỗ trợ tốt giao hàng nhanh nhân viên nhiệt tình sản phẩm đẹp chất lượng tốt phục vụ chu đáo
nghe gọi định vị tuyệt vời đúng mô tả. rất tiện ích giá cả hợp lý rất đáng tiền,positive,neutral,neutral,positive,nghe gọi định vị tuyệt vời đúng mô tả rất tiện ích giá cả hợp lý rất đáng tiền
"giao hàng nhanh, giá hợp lí",positive,neutral,positive,positive,giao hàng nhanh giá hợp lí
sổ dày bìa cứng bảo vệ tốt. giấy mềm mịn dễ viết,positive,neutral,neutral,neutral,sổ dày bìa cứng bảo vệ tốt giấy mềm mịn dễ viết
hàng lỗi chất lượng kém không như mô tả. keo không dính để 2 tiếng rớt xuống vũng nước là xong mất tiêu 25k rớt 2 trong 3 cam chán thật,negative,neutral,neutral,negative,hàng lỗi chất lượng kém không như mô tả keo không dính để 2 tiếng rớt xuống vũng nước là xong mất tiêu 25k rớt 2 trong 3 cam chán thật
không biết dùng thấy chắc chắn cũng cao tầm 1m tưởng có điều khiển đi kèm,neutral,neutral,neutral,neutral,không biết dùng thấy chắc chắn cũng cao tầm 1m tưởng có điều khiển đi kèm
đa chức năng khá ổn màu đẹp nên mua. không biết giữ được bao lâu,positive,neutral,neutral,neutral,đa chức năng khá ổn màu đẹp nên mua không biết giữ được bao lâu
mút ngực kì,negative,neutral,neutral,neutral,mút ngực kì
sữa ít đường hỗ trợ tăng cân hấp thụ tốt,positive,neutral,neutral,neutral,sữa ít đường hỗ trợ tăng cân hấp thụ tốt
Lỗi dây áo,negative,neutral,neutral,neutral,lỗi dây áo
giá cả hợp lý,positive,neutral,neutral,positive,giá cả hợp lý
phục vụ tận tâm chu đáo sản phẩm chất lượng tốt đúng hình ảnh. đáng ủng hộ lâu dài. nhân viên nhiệt tình giao hàng nhanh chóng,positive,neutral,positive,neutral,phục vụ tận tâm chu đáo sản phẩm chất lượng tốt đúng hình ảnh đáng ủng hộ lâu dài nhân viên nhiệt tình giao hàng nhanh chóng
mới nhận hàng chưa sử dụng shop giao đúng hẹn bỏ vào hộp. bước đầu thấy ok,neutral,positive,positive,neutral,mới nhận hàng chưa sử dụng shop giao đúng hẹn bỏ vào hộp bước đầu thấy ok
vợt bị hạn không chắc do để lâu hơi thất vọng. giao hàng nhanh,negative,neutral,positive,neutral,vợt bị hạn không chắc do để lâu hơi thất vọng giao hàng nhanh
săn được giá hời đóng gói cẩn thận thùng không móp méo,negative,positive,neutral,positive,săn được giá hời đóng gói cẩn thận thùng không móp méo
thông tin quảng cáo sản phẩm,neutral,neutral,neutral,neutral,thông tin quảng cáo sản phẩm
áo đẹp phối đồ xinh,positive,neutral,neutral,neutral,áo đẹp phối đồ xinh
vợt không căng đánh không được cho trẻ con chơi tạm,negative,neutral,neutral,neutral,vợt không căng đánh không được cho trẻ con chơi tạm
bình luận rác kể chuyện livestream không liên quan,neutral,neutral,neutral,neutral,bình luận rác kể chuyện livestream không liên quan
màu vợt thực tế đậm hơn trong ảnh. mọi thứ đều ổn tạm chấp nhận vì màu cũng ok,negative,neutral,neutral,neutral,màu vợt thực tế đậm hơn trong ảnh mọi thứ đều ổn tạm chấp nhận vì màu cũng ok
giá đỡ chắc chắn dùng tốt cho điện thoại,negative,neutral,neutral,neutral,giá đỡ chắc chắn dùng tốt cho điện thoại
cảm giác như thép cứa màn hình giấy hướng dẫn gấp nát trêu ngươi khách hàng,negative,negative,neutral,neutral,cảm giác như thép cứa màn hình giấy hướng dẫn gấp nát trêu ngươi khách hàng
Ổn,positive,neutral,neutral,neutral,ổn
shop tư vấn nhiệt tình hỗ trợ tốt. sản phẩm tuyệt vời chất lượng tốt giao hàng nhanh. đóng gói cẩn thận,positive,positive,positive,neutral,shop tư vấn nhiệt tình hỗ trợ tốt sản phẩm tuyệt vời chất lượng tốt giao hàng nhanh đóng gói cẩn thận
1 bộ lỗi,negative,neutral,neutral,neutral,1 bộ lỗi
"tiêu hóa tốt, đóng gói kỹ",positive,positive,neutral,neutral,tiêu hóa tốt đóng gói kỹ
thun lỗ vải mềm mặc mát hơn loại họa tiết giá rẻ. giao hàng nhanh,positive,neutral,positive,positive,thun lỗ vải mềm mặc mát hơn loại họa tiết giá rẻ giao hàng nhanh
hàng dễ vỡ dễ bong sau khi dán phí tiền,negative,neutral,neutral,negative,hàng dễ vỡ dễ bong sau khi dán phí tiền
mua và đã làm rẻ lau ;))),negative,neutral,neutral,neutral,mua và đã làm rẻ lau
giao hàng nhanh giống hình vải nhìn thoáng mát,positive,neutral,positive,neutral,giao hàng nhanh giống hình vải nhìn thoáng mát
lộ mút dịch vụ tệ,negative,neutral,neutral,neutral,lộ mút dịch vụ tệ
sản phẩm tốt giá ok giao hàng nhanh shipper thân thiện,positive,neutral,positive,positive,sản phẩm tốt giá ok giao hàng nhanh người giao hàng thân thiện
thảm đẹp và chất lượng shop chuẩn bị hàng quá chậm,positive,neutral,negative,neutral,thảm đẹp và chất lượng shop chuẩn bị hàng quá chậm
sản phẩm chất lượng giao hàng nhanh shop tư vấn nhiệt tình,positive,neutral,positive,neutral,sản phẩm chất lượng giao hàng nhanh shop tư vấn nhiệt tình
vải cotton mềm đẹp rẻ hơn shop khác tặng thêm 1 cái. giao hàng cực nhanh,positive,neutral,positive,positive,vải cotton mềm đẹp rẻ hơn shop khác tặng thêm 1 cái giao hàng cực nhanh
"Sản phẩm bị vỡ do không bọc chống sốc, quà tặng cũng bị bể",negative,negative,neutral,neutral,sản phẩm bị vỡ do không bọc chống sốc quà tặng cũng bị bể
ban đầu viết êm về sau gai tắc mực bị chảy mực. chất lượng kém,negative,negative,neutral,neutral,ban đầu viết êm về sau gai tắc mực bị chảy mực chất lượng kém
mua sim về yếu còn sim không gửi mã,negative,neutral,neutral,neutral,mua sim về yếu còn sim không gửi mã
"Cọ khó dùng, mùi",negative,neutral,neutral,neutral,cọ khó dùng mùi
Spam,neutral,neutral,neutral,neutral,spam
Màu không giống ảnh,negative,negative,neutral,neutral,màu không giống ảnh
"Giao sai size, bẩn",negative,negative,neutral,neutral,giao sai size bẩn
nhận về xước dây trùng chất lượng bình thường không hi vọng nhiều không mua lần 2,negative,negative,neutral,neutral,nhận về xước dây trùng chất lượng bình thường không hi vọng nhiều không mua lần 2
"Màu nhạt, không giống",negative,neutral,neutral,neutral,màu nhạt không giống
sữa ít đường ngọt nhẹ dễ uống bao bì chắc chắn,negative,positive,neutral,neutral,sữa ít đường ngọt nhẹ dễ uống bao bì chắc chắn
"Tốt, giao nhanh",positive,neutral,positive,neutral,tốt giao nhanh
vải tốt thấm hút tốt. giao hàng nhanh đóng gói cẩn thận có túi zip. nên mua,positive,positive,positive,neutral,vải tốt thấm hút tốt giao hàng nhanh đóng gói cẩn thận có túi zip nên mua
sẽ tiếp tục ủng hộ shop. nhân viên nhiệt tình giao hàng nhanh. chăm sóc khách hàng chu đáo tận tình,positive,neutral,positive,neutral,sẽ tiếp tục ủng hộ shop nhân viên nhiệt tình giao hàng nhanh chăm sóc khách hàng chu đáo tận tình
nhận hàng ổn định shipper thân thiện. sẽ trải nghiệm đánh giá sau,neutral,neutral,positive,neutral,nhận hàng ổn định người giao hàng thân thiện sẽ trải nghiệm đánh giá sau
